trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
I Think I'm OKAY (with YUNGBLUD & Travis Barker);mgk;03/11/2023 21:06;169397;2gTdDMpNxIRFSiu7HutMCg;71;169397;05/07/2019;spotify:track:2gTdDMpNxIRFSiu7HutMCg;0.0257;0.628;0.744;0.0379;0.0;0.313;0.277;-4.718;119.921;4;7;1;spotify:track:2gTdDMpNxIRFSiu7HutMCg;2gTdDMpNxIRFSiu7HutMCg
make up sex (feat. blackbear);mgk;03/11/2023 20:59;122570;50eJOxJiGmJ7PBZaTKpje1;64;122570;25/03/2022;spotify:track:50eJOxJiGmJ7PBZaTKpje1;0.00156;0.665;0.678;0.0315;0.0;0.474;0.682;-4.122;131.986;4;5;0;spotify:track:50eJOxJiGmJ7PBZaTKpje1;50eJOxJiGmJ7PBZaTKpje1
Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha);mgk;03/11/2023 20:57;202804;0OI7AFifLSoGzpb8bdBLLV;71;202804;18/11/2017;spotify:track:0OI7AFifLSoGzpb8bdBLLV;0.00413;0.653;0.718;0.213;0.0;0.0537;0.216;-5.232;82.034;4;3;0;spotify:track:0OI7AFifLSoGzpb8bdBLLV;0OI7AFifLSoGzpb8bdBLLV
last november;mgk;03/11/2023 20:51;174833;7AbpTqNbxpqWQjKcSOpYvq;55;174833;24/06/2022;spotify:track:7AbpTqNbxpqWQjKcSOpYvq;0.0731;0.452;0.524;0.0322;0;0.103;0.158;-5.077;170.069;4;11;1;spotify:track:7AbpTqNbxpqWQjKcSOpYvq;7AbpTqNbxpqWQjKcSOpYvq
acting like that (feat. Machine Gun Kelly);YUNGBLUD;03/11/2023 20:46;13514;1Pv3rDsjRl98xEQC56p8A0;61;191066;04/12/2020;spotify:track:1Pv3rDsjRl98xEQC56p8A0;6.98e-05;0.522;0.9;0.0719;0.0;0.3;0.579;-2.631;160.01;4;0;0;spotify:track:1Pv3rDsjRl98xEQC56p8A0;1Pv3rDsjRl98xEQC56p8A0
acting like that (feat. Machine Gun Kelly);YUNGBLUD;27/10/2023 18:38;86036;1Pv3rDsjRl98xEQC56p8A0;61;191066;04/12/2020;spotify:track:1Pv3rDsjRl98xEQC56p8A0;6.98e-05;0.522;0.9;0.0719;0.0;0.3;0.579;-2.631;160.01;4;0;0;spotify:track:1Pv3rDsjRl98xEQC56p8A0;1Pv3rDsjRl98xEQC56p8A0
pretty toxic revolver;mgk;27/10/2023 18:29;166093;28SCx38ziqfg3wwhnhFmvZ;60;166093;02/03/2022;spotify:track:28SCx38ziqfg3wwhnhFmvZ;0.189;0.701;0.406;0.387;0;0.195;0.164;-12.792;130.114;4;11;0;spotify:track:28SCx38ziqfg3wwhnhFmvZ;28SCx38ziqfg3wwhnhFmvZ
maybe (feat. Bring Me The Horizon);mgk;27/10/2023 17:51;170133;25wdC7CJmCJPgnKw9rYquJ;71;170133;25/03/2022;spotify:track:25wdC7CJmCJPgnKw9rYquJ;0.000735;0.601;0.92;0.0505;0.0;0.0998;0.537;-4.802;88.014;4;5;0;spotify:track:25wdC7CJmCJPgnKw9rYquJ;25wdC7CJmCJPgnKw9rYquJ
A Fari Spenti;Elodie;27/10/2023 14:27;82786;2KAKkt7eNBJZEo8YmJSwDf;53;198181;05/10/2023;spotify:track:2KAKkt7eNBJZEo8YmJSwDf;0.0103;0.729;0.784;0.206;9.41e-05;0.104;0.322;-5.592;132.235;4;11;0;spotify:track:2KAKkt7eNBJZEo8YmJSwDf;2KAKkt7eNBJZEo8YmJSwDf
Strangers;Kenya Grace;27/10/2023 14:11;2252;5mjYQaktjmjcMKcUIcqz4s;87;172964;01/09/2023;spotify:track:5mjYQaktjmjcMKcUIcqz4s;0.701;0.628;0.523;0.0946;0.00274;0.219;0.416;-8.307;169.982;4;11;0;spotify:track:5mjYQaktjmjcMKcUIcqz4s;5mjYQaktjmjcMKcUIcqz4s
A Fari Spenti;Elodie;27/10/2023 14:11;34806;2KAKkt7eNBJZEo8YmJSwDf;53;198181;05/10/2023;spotify:track:2KAKkt7eNBJZEo8YmJSwDf;0.0103;0.729;0.784;0.206;9.41e-05;0.104;0.322;-5.592;132.235;4;11;0;spotify:track:2KAKkt7eNBJZEo8YmJSwDf;2KAKkt7eNBJZEo8YmJSwDf
Columbia;Quevedo;27/10/2023 14:11;6385;6XbtvPmIpyCbjuT0e8cQtp;85;186000;07/07/2023;spotify:track:6XbtvPmIpyCbjuT0e8cQtp;0.369;0.668;0.712;0.0381;2.13e-05;0.108;0.264;-5.927;100.02;4;5;1;spotify:track:6XbtvPmIpyCbjuT0e8cQtp;6XbtvPmIpyCbjuT0e8cQtp
COME VUOI;Geolier;27/10/2023 14:11;3088;5x9LonDyHxGUO2VzfHJHLE;71;172615;06/01/2023;spotify:track:5x9LonDyHxGUO2VzfHJHLE;0.13;0.756;0.631;0.0502;0.0;0.0649;0.896;-5.297;130.052;4;8;0;spotify:track:5x9LonDyHxGUO2VzfHJHLE;5x9LonDyHxGUO2VzfHJHLE
AMORE CANE (feat. Lazza);Emma;27/10/2023 14:10;10588;4BRWQu3ReMRRRlcjxfu6or;57;205370;12/10/2023;spotify:track:4BRWQu3ReMRRRlcjxfu6or;0.618;0.688;0.678;0.0661;0.0;0.102;0.229;-7.305;127.01;4;11;0;spotify:track:4BRWQu3ReMRRRlcjxfu6or;4BRWQu3ReMRRRlcjxfu6or
Nato Per Questo;Capo Plaza;27/10/2023 14:10;8010;3oa04Ck4mNP1RQAUWAqW0v;61;167076;03/05/2024;spotify:track:3oa04Ck4mNP1RQAUWAqW0v;0.302;0.588;0.739;0.437;0.0;0.218;0.337;-5.905;129.957;4;9;1;spotify:track:3oa04Ck4mNP1RQAUWAqW0v;3oa04Ck4mNP1RQAUWAqW0v
Kiss You (F**k You) [feat. Geolier];Yung Snapp;27/10/2023 14:10;23034;34YxYcGtsAzI1K0SNAWMn1;69;207400;01/09/2023;spotify:track:34YxYcGtsAzI1K0SNAWMn1;0.201;0.774;0.572;0.0586;3.78e-06;0.127;0.217;-7.104;104.021;4;2;1;spotify:track:34YxYcGtsAzI1K0SNAWMn1;34YxYcGtsAzI1K0SNAWMn1
Malamente;Tedua;27/10/2023 14:10;36014;3myPe2jZvDbPoNXY7v2TU0;65;181875;02/06/2023;spotify:track:3myPe2jZvDbPoNXY7v2TU0;0.255;0.556;0.584;0.0707;0.0;0.102;0.326;-8.341;80.06;3;3;0;spotify:track:3myPe2jZvDbPoNXY7v2TU0;3myPe2jZvDbPoNXY7v2TU0
Insta Lova;Marracash;27/10/2023 14:09;146959;1w91YxaRwTShkKe4apYf3r;70;206805;24/06/2016;spotify:track:1w91YxaRwTShkKe4apYf3r;0.0721;0.69;0.795;0.0759;0.0;0.109;0.905;-6.819;101.071;4;1;0;spotify:track:1w91YxaRwTShkKe4apYf3r;1w91YxaRwTShkKe4apYf3r
Un Altro Mondo (con Tananai & Marracash);Merk & Kremont;27/10/2023 14:07;3018;01Lhwz9MYE6hu58oLQjOxh;64;167647;21/06/2023;spotify:track:01Lhwz9MYE6hu58oLQjOxh;0.153;0.589;0.912;0.0655;0.0;0.0893;0.339;-3.498;135.957;4;8;1;spotify:track:01Lhwz9MYE6hu58oLQjOxh;01Lhwz9MYE6hu58oLQjOxh
PARAFULMINI (con Bresh & Fabri Fibra);Ernia;27/10/2023 14:07;9002;3g6ejyAz7jwE6MitrKCMVY;63;208909;04/05/2023;spotify:track:3g6ejyAz7jwE6MitrKCMVY;0.183;0.795;0.773;0.212;0.0;0.148;0.598;-5.987;110.038;4;5;1;spotify:track:3g6ejyAz7jwE6MitrKCMVY;3g6ejyAz7jwE6MitrKCMVY
EVERYDAY (feat. Shiva, ANNA, Geolier);Takagi & Ketra;27/10/2023 14:07;191721;20bTkdvyWZjO4ORHmzXQR4;73;190188;13/10/2023;spotify:track:20bTkdvyWZjO4ORHmzXQR4;0.499;0.748;0.516;0.1;0.0;0.127;0.465;-6.77;78.038;4;1;0;spotify:track:20bTkdvyWZjO4ORHmzXQR4;20bTkdvyWZjO4ORHmzXQR4
EVERYDAY (feat. Shiva, ANNA, Geolier);Takagi & Ketra;26/10/2023 10:53;171456;20bTkdvyWZjO4ORHmzXQR4;73;190188;13/10/2023;spotify:track:20bTkdvyWZjO4ORHmzXQR4;0.499;0.748;0.516;0.1;0.0;0.127;0.465;-6.77;78.038;4;1;0;spotify:track:20bTkdvyWZjO4ORHmzXQR4;20bTkdvyWZjO4ORHmzXQR4
Hoe (feat. Sfera Ebbasta);Tedua;26/10/2023 10:50;37198;3VtGh8xE9qRsFyY2Uj1WG3;70;137098;02/06/2023;spotify:track:3VtGh8xE9qRsFyY2Uj1WG3;0.113;0.924;0.754;0.136;0.0;0.15;0.531;-6.537;114.027;4;2;1;spotify:track:3VtGh8xE9qRsFyY2Uj1WG3;3VtGh8xE9qRsFyY2Uj1WG3
greedy;Tate McRae;26/10/2023 10:50;2368;3rUGC1vUpkDG9CZFHMur1t;96;131872;15/09/2023;spotify:track:3rUGC1vUpkDG9CZFHMur1t;0.261;0.749;0.729;0.0321;0.0;0.113;0.816;-3.19;111.004;1;6;0;spotify:track:3rUGC1vUpkDG9CZFHMur1t;3rUGC1vUpkDG9CZFHMur1t
ANELLI E COLLANE (feat. ANNA);Artie 5ive;26/10/2023 10:50;8777;0YI32qkEhhUjoGVMGXDm8b;67;189015;20/07/2023;spotify:track:0YI32qkEhhUjoGVMGXDm8b;0.129;0.524;0.816;0.126;0.0;0.322;0.489;-6.787;96.503;4;1;1;spotify:track:0YI32qkEhhUjoGVMGXDm8b;0YI32qkEhhUjoGVMGXDm8b
MILANO;BIA;26/10/2023 10:50;3227;79gZiOMkdqpBquK2tClkbn;63;194675;29/09/2023;spotify:track:79gZiOMkdqpBquK2tClkbn;0.0764;0.777;0.73;0.233;0.0;0.266;0.574;-4.197;143.886;4;1;1;spotify:track:79gZiOMkdqpBquK2tClkbn;79gZiOMkdqpBquK2tClkbn
Un milione di volte (feat. Sfera Ebbasta);Shiva;26/10/2023 10:50;1555;6gs7AIeuNkpktUbwZcES2Y;64;181714;09/06/2023;spotify:track:6gs7AIeuNkpktUbwZcES2Y;0.247;0.733;0.65;0.0568;0.0;0.121;0.306;-5.866;140.171;4;7;0;spotify:track:6gs7AIeuNkpktUbwZcES2Y;6gs7AIeuNkpktUbwZcES2Y
Ragazza Sola;Annalisa;26/10/2023 10:50;1648;3NHHnSqLOom5dRu68J5MfZ;56;199906;29/09/2023;spotify:track:3NHHnSqLOom5dRu68J5MfZ;0.103;0.601;0.799;0.0565;0.0;0.117;0.249;-3.558;107.124;4;5;1;spotify:track:3NHHnSqLOom5dRu68J5MfZ;3NHHnSqLOom5dRu68J5MfZ
Paint The Town Red;Doja Cat;26/10/2023 10:49;177075;2IGMVunIBsBLtEQyoI1Mu7;86;231750;04/08/2023;spotify:track:2IGMVunIBsBLtEQyoI1Mu7;0.269;0.868;0.538;0.174;3.34e-06;0.0901;0.732;-8.603;99.968;4;5;1;spotify:track:2IGMVunIBsBLtEQyoI1Mu7;2IGMVunIBsBLtEQyoI1Mu7
Fragole;Achille Lauro;26/10/2023 10:49;3924;4Js31maTathTS2flQOQr2c;64;209621;12/05/2023;spotify:track:4Js31maTathTS2flQOQr2c;0.0912;0.686;0.66;0.0495;0.0;0.209;0.69;-4.052;89.024;4;7;1;spotify:track:4Js31maTathTS2flQOQr2c;4Js31maTathTS2flQOQr2c
Nightmares;Bresh;26/10/2023 10:49;1648;6SiJ1o6148rcmF2BydC1LW;70;201782;29/09/2023;spotify:track:6SiJ1o6148rcmF2BydC1LW;0.492;0.714;0.833;0.0378;0.0;0.259;0.702;-4.268;116.994;3;9;1;spotify:track:6SiJ1o6148rcmF2BydC1LW;6SiJ1o6148rcmF2BydC1LW
Un Briciolo Di Allegria (con MINA);BLANCO;26/10/2023 10:46;13235;6ds6kgkB0qRSpSnxcBomCO;66;207615;13/04/2023;spotify:track:6ds6kgkB0qRSpSnxcBomCO;0.423;0.601;0.705;0.0409;0.0;0.0491;0.379;-4.323;91.879;4;2;1;spotify:track:6ds6kgkB0qRSpSnxcBomCO;6ds6kgkB0qRSpSnxcBomCO
IL MALE CHE MI FAI (feat. Marracash);Geolier;26/10/2023 10:45;155909;7Da5kjy5GByLHE5OPQ4tpg;70;167339;07/04/2023;spotify:track:7Da5kjy5GByLHE5OPQ4tpg;0.141;0.735;0.798;0.122;0.0;0.0991;0.51;-7.157;109.044;4;6;0;spotify:track:7Da5kjy5GByLHE5OPQ4tpg;7Da5kjy5GByLHE5OPQ4tpg
Papaya;VillaBanks;26/10/2023 10:43;139714;0eUgmndC1CN1eijY6EKSaE;65;139714;26/10/2023;spotify:track:0eUgmndC1CN1eijY6EKSaE;0.448;0.672;0.83;0.0872;0.0;0.104;0.435;-6.165;139.983;4;11;0;spotify:track:0eUgmndC1CN1eijY6EKSaE;0eUgmndC1CN1eijY6EKSaE
Si No Estás;iñigo quintero;26/10/2023 10:41;4481;2HafqoJbgXdtjwCOvNEF14;87;184061;23/09/2022;spotify:track:2HafqoJbgXdtjwCOvNEF14;0.827;0.537;0.421;0.0285;0.0;0.138;0.524;-8.72;98.224;4;5;1;spotify:track:2HafqoJbgXdtjwCOvNEF14;2HafqoJbgXdtjwCOvNEF14
Cadillac (feat. Artie 5ive);Boro;26/10/2023 10:40;75418;7IpsNYgP87QkLCSnctxSif;65;155526;21/09/2023;spotify:track:7IpsNYgP87QkLCSnctxSif;0.137;0.802;0.875;0.167;0.0;0.154;0.219;-3.8;94.977;4;8;1;spotify:track:7IpsNYgP87QkLCSnctxSif;7IpsNYgP87QkLCSnctxSif
VETRI NERI;AVA;26/10/2023 10:39;10100;1K9qAxGT4cWUicf2OezSen;70;164776;19/05/2023;spotify:track:1K9qAxGT4cWUicf2OezSen;0.0156;0.68;0.857;0.259;0.0;0.135;0.528;-4.983;126.261;4;1;0;spotify:track:057VDTzd9XOx8f7zZxd9Z6;057VDTzd9XOx8f7zZxd9Z6
Sogno Fragile;Irama;26/10/2023 10:39;18459;2nFMjJEdS0JaWu5r4r6tan;30;114545;25/02/2022;spotify:track:2nFMjJEdS0JaWu5r4r6tan;0.0166;0.304;0.572;0.0552;8.92e-05;0.127;0.187;-7.108;175.9;4;5;0;spotify:track:2nFMjJEdS0JaWu5r4r6tan;2nFMjJEdS0JaWu5r4r6tan
MI FAI IMPAZZIRE;BLANCO;25/10/2023 13:49;75836;1x3Qb8np6S1UvpSLthwEJN;63;220235;17/06/2021;spotify:track:1x3Qb8np6S1UvpSLthwEJN;0.00273;0.477;0.844;0.0458;0.0;0.137;0.203;-4.87;169.941;4;11;1;spotify:track:1x3Qb8np6S1UvpSLthwEJN;1x3Qb8np6S1UvpSLthwEJN
Goodbye;Irama;25/10/2023 13:48;169714;7psOD6F6QbssQoC9U2OJCL;35;169714;25/02/2022;spotify:track:7psOD6F6QbssQoC9U2OJCL;0.632;0.585;0.578;0.0424;0;0.124;0.216;-4.837;139.737;4;6;0;spotify:track:7psOD6F6QbssQoC9U2OJCL;7psOD6F6QbssQoC9U2OJCL
Sogno Fragile;Irama;25/10/2023 13:43;114545;2nFMjJEdS0JaWu5r4r6tan;30;114545;25/02/2022;spotify:track:2nFMjJEdS0JaWu5r4r6tan;0.0166;0.304;0.572;0.0552;8.92e-05;0.127;0.187;-7.108;175.9;4;5;0;spotify:track:2nFMjJEdS0JaWu5r4r6tan;2nFMjJEdS0JaWu5r4r6tan
Una Cosa Sola (feat. Shablo);Irama;25/10/2023 13:41;178285;0OkvsNAnCij983B5DDYXxO;41;178285;25/02/2022;spotify:track:0OkvsNAnCij983B5DDYXxO;0.0635;0.795;0.812;0.0505;0;0.114;0.605;-4.329;104.989;4;0;1;spotify:track:0OkvsNAnCij983B5DDYXxO;0OkvsNAnCij983B5DDYXxO
Ovunque Sarai;Irama;25/10/2023 13:35;200428;0hluyTCTSua59xYuIRqpe5;56;200428;03/02/2022;spotify:track:0hluyTCTSua59xYuIRqpe5;0.582;0.359;0.434;0.0305;0.0;0.205;0.325;-6.068;79.133;4;0;1;spotify:track:0hluyTCTSua59xYuIRqpe5;0hluyTCTSua59xYuIRqpe5
Una Lacrima (feat. Sfera Ebbasta);Irama;25/10/2023 13:32;173300;3FfgFuY6NO3f06pB7R6nSs;54;173300;25/02/2022;spotify:track:3FfgFuY6NO3f06pB7R6nSs;0.0405;0.698;0.814;0.0338;0.0;0.253;0.443;-4.686;102.986;4;1;1;spotify:track:3FfgFuY6NO3f06pB7R6nSs;3FfgFuY6NO3f06pB7R6nSs
5 Gocce (feat. Rkomi);Irama;25/10/2023 13:26;160000;3z0GeNGWyVduziP1cQ0mFN;63;160000;25/02/2022;spotify:track:3z0GeNGWyVduziP1cQ0mFN;0.279;0.742;0.808;0.059;9.85e-06;0.325;0.846;-5.206;74.992;4;4;1;spotify:track:3z0GeNGWyVduziP1cQ0mFN;3z0GeNGWyVduziP1cQ0mFN
Colpiscimi (feat. Lazza);Irama;25/10/2023 13:23;184615;3s7rR9POWGsXYnbGZPAbXM;45;184615;25/02/2022;spotify:track:3s7rR9POWGsXYnbGZPAbXM;0.286;0.707;0.589;0.298;0;0.267;0.308;-7.644;90.978;4;6;0;spotify:track:3s7rR9POWGsXYnbGZPAbXM;3s7rR9POWGsXYnbGZPAbXM
È La Luna;Irama;25/10/2023 13:20;154642;7HAcwUA9TtAOBpKwUqdX3a;43;154642;25/02/2022;spotify:track:7HAcwUA9TtAOBpKwUqdX3a;0.425;0.587;0.769;0.126;0;0.0986;0.58;-5.039;167.655;4;10;0;spotify:track:7HAcwUA9TtAOBpKwUqdX3a;7HAcwUA9TtAOBpKwUqdX3a
PAMPAMPAMPAMPAMPAMPAMPAM;Irama;25/10/2023 13:17;6205;0N8UI3JyFSif4lKWLbb0mL;49;158571;01/07/2022;spotify:track:0N8UI3JyFSif4lKWLbb0mL;0.183;0.823;0.802;0.0647;0.000325;0.392;0.831;-2.666;112.078;4;9;0;spotify:track:0N8UI3JyFSif4lKWLbb0mL;0N8UI3JyFSif4lKWLbb0mL
Moncherie (feat. Epoque);Irama;25/10/2023 13:17;163636;3WEIhQXeExw6gRwxvOa1Ny;30;163636;25/02/2022;spotify:track:3WEIhQXeExw6gRwxvOa1Ny;0.0764;0.705;0.618;0.0344;0;0.573;0.644;-5.271;132.071;4;4;0;spotify:track:3WEIhQXeExw6gRwxvOa1Ny;3WEIhQXeExw6gRwxvOa1Ny
Paraocchi;BLANCO;25/10/2023 13:14;23870;40zkeKA3HRN8Nzo6kbNOCp;57;156083;09/09/2021;spotify:track:40zkeKA3HRN8Nzo6kbNOCp;0.0136;0.566;0.938;0.0709;0.0;0.1;0.753;-4.387;143.126;4;9;1;spotify:track:40zkeKA3HRN8Nzo6kbNOCp;40zkeKA3HRN8Nzo6kbNOCp
Arrogante;Irama;25/10/2023 13:14;67786;3VDA2SesnexSr2PoGACRMG;58;196470;28/08/2020;spotify:track:3VDA2SesnexSr2PoGACRMG;0.154;0.721;0.773;0.0457;0;0.337;0.685;-5.71;102.011;4;11;1;spotify:track:3VDA2SesnexSr2PoGACRMG;3VDA2SesnexSr2PoGACRMG
Una Cosa Sola (feat. Shablo);Irama;25/10/2023 13:14;18041;0OkvsNAnCij983B5DDYXxO;41;178285;25/02/2022;spotify:track:0OkvsNAnCij983B5DDYXxO;0.0635;0.795;0.812;0.0505;0;0.114;0.605;-4.329;104.989;4;0;1;spotify:track:0OkvsNAnCij983B5DDYXxO;0OkvsNAnCij983B5DDYXxO
Mediterranea;Irama;25/10/2023 13:13;177809;2Up8QSKRV7WnZxZAQasEUq;61;177809;28/08/2020;spotify:track:2Up8QSKRV7WnZxZAQasEUq;0.113;0.711;0.916;0.0587;0.0;0.188;0.79;-4.678;130.013;4;11;1;spotify:track:2Up8QSKRV7WnZxZAQasEUq;2Up8QSKRV7WnZxZAQasEUq
Crepe;Irama;25/10/2023 13:03;329439;6L671UzJPyAzbHEhaNhDUJ;53;167159;28/08/2020;spotify:track:6L671UzJPyAzbHEhaNhDUJ;0.122;0.698;0.886;0.0447;0;0.354;0.562;-4.184;101.981;4;7;1;spotify:track:6L671UzJPyAzbHEhaNhDUJ;6L671UzJPyAzbHEhaNhDUJ
Dedicato a te;Irama;25/10/2023 12:55;208000;6yygXJKaphoNdpA8KHDhvT;42;208000;28/08/2020;spotify:track:6yygXJKaphoNdpA8KHDhvT;0.852;0.655;0.472;0.0319;0.0;0.0881;0.362;-6.149;87.547;4;8;1;spotify:track:6yygXJKaphoNdpA8KHDhvT;6yygXJKaphoNdpA8KHDhvT
Eh mama eh;Irama;25/10/2023 12:52;161211;47VORjJRGj9wDJv8RA7r3u;40;161211;28/08/2020;spotify:track:47VORjJRGj9wDJv8RA7r3u;0.346;0.648;0.726;0.0537;0;0.113;0.671;-7.514;139.982;4;11;0;spotify:track:47VORjJRGj9wDJv8RA7r3u;47VORjJRGj9wDJv8RA7r3u
the last great american dynasty;Taylor Swift;25/10/2023 12:47;221759;28tIMaewZuGR8urkvFhQyA;53;232346;25/11/2020;spotify:track:28tIMaewZuGR8urkvFhQyA;0.743;0.64;0.618;0.0379;0.004;0.0574;0.614;-11.715;147.948;4;7;1;spotify:track:28tIMaewZuGR8urkvFhQyA;28tIMaewZuGR8urkvFhQyA
mirrorball;Taylor Swift;25/10/2023 12:38;1880;0ZNU020wNYvgW84iljPkPP;75;208977;24/07/2020;spotify:track:0ZNU020wNYvgW84iljPkPP;0.687;0.553;0.413;0.0334;2.33e-06;0.0594;0.379;-10.037;110.107;4;2;1;spotify:track:0ZNU020wNYvgW84iljPkPP;0ZNU020wNYvgW84iljPkPP
Te lo prometto;Il Tre;25/10/2023 10:59;50516;54XyhRMNYql10BhZEjVd6P;52;184968;19/02/2021;spotify:track:54XyhRMNYql10BhZEjVd6P;0.144;0.804;0.841;0.195;0.0;0.248;0.637;-5.106;121.949;4;10;0;spotify:track:54XyhRMNYql10BhZEjVd6P;54XyhRMNYql10BhZEjVd6P
Te lo prometto;Il Tre;25/10/2023 10:52;184968;54XyhRMNYql10BhZEjVd6P;52;184968;19/02/2021;spotify:track:54XyhRMNYql10BhZEjVd6P;0.144;0.804;0.841;0.195;0.0;0.248;0.637;-5.106;121.949;4;10;0;spotify:track:54XyhRMNYql10BhZEjVd6P;54XyhRMNYql10BhZEjVd6P
ROMA;Il Tre;25/10/2023 10:49;43000;07fvtrElvlA3Jy54TTe27C;51;150130;15/09/2023;spotify:track:07fvtrElvlA3Jy54TTe27C;0.423;0.678;0.836;0.127;0.0;0.109;0.314;-5.499;115.032;4;11;1;spotify:track:07fvtrElvlA3Jy54TTe27C;07fvtrElvlA3Jy54TTe27C
INVISIBILI;Il Tre;25/10/2023 10:46;180000;4GFW7aTDMTpdnFPXEtmn5z;44;180000;15/09/2023;spotify:track:4GFW7aTDMTpdnFPXEtmn5z;0.144;0.673;0.574;0.178;0.0;0.109;0.296;-6.892;112.079;4;2;0;spotify:track:4GFW7aTDMTpdnFPXEtmn5z;4GFW7aTDMTpdnFPXEtmn5z
COOLIN BREAK (feat. Nitro & Enzo Dong);Il Tre;25/10/2023 10:46;1614;5nt0lVfzmmuiU1Zk6PbWbM;37;180000;15/09/2023;spotify:track:5nt0lVfzmmuiU1Zk6PbWbM;0.0452;0.592;0.856;0.246;0;0.37;0.325;-4.404;114.059;4;0;0;spotify:track:5nt0lVfzmmuiU1Zk6PbWbM;5nt0lVfzmmuiU1Zk6PbWbM
URLAMI ADDOSSO;Irama;24/10/2023 17:57;147237;7ybQSclKboLyYQo4mUJCTP;37;196800;07/07/2023;spotify:track:7ybQSclKboLyYQo4mUJCTP;0.00182;0.591;0.847;0.0997;0.0;0.457;0.203;-4.16;99.895;4;4;0;spotify:track:7ybQSclKboLyYQo4mUJCTP;7ybQSclKboLyYQo4mUJCTP
SEXY (feat. Guè);Irama;24/10/2023 17:52;7546;6iOZlieTgmYWDCQmq4Auu6;48;156674;07/07/2023;spotify:track:6iOZlieTgmYWDCQmq4Auu6;0.0346;0.876;0.659;0.0875;0.00163;0.116;0.461;-5.083;99.993;4;11;0;spotify:track:6iOZlieTgmYWDCQmq4Auu6;6iOZlieTgmYWDCQmq4Auu6
CON GLI STESSI OCCHI;Irama;24/10/2023 17:52;348;1ldawn4GuWjXDI48y9ALiy;36;172888;07/07/2023;spotify:track:1ldawn4GuWjXDI48y9ALiy;0.154;0.515;0.75;0.122;0.0;0.414;0.711;-5.279;180.043;4;1;1;spotify:track:1ldawn4GuWjXDI48y9ALiy;1ldawn4GuWjXDI48y9ALiy
Dedicato a te;Irama;24/10/2023 17:51;194792;6yygXJKaphoNdpA8KHDhvT;42;208000;28/08/2020;spotify:track:6yygXJKaphoNdpA8KHDhvT;0.852;0.655;0.472;0.0319;0.0;0.0881;0.362;-6.149;87.547;4;8;1;spotify:track:6yygXJKaphoNdpA8KHDhvT;6yygXJKaphoNdpA8KHDhvT
QUANDO PIOVE;Irama;24/10/2023 17:48;179027;3DziDVOfodYNjp3luJF4PP;46;179027;07/07/2023;spotify:track:3DziDVOfodYNjp3luJF4PP;0.23;0.851;0.682;0.129;3.43e-05;0.087;0.36;-5.546;107.967;4;9;0;spotify:track:3DziDVOfodYNjp3luJF4PP;3DziDVOfodYNjp3luJF4PP
SULLA PELLE;Irama;24/10/2023 17:48;8264;5eCfVN860RQqLMz0MB37Y5;50;170552;07/07/2023;spotify:track:5eCfVN860RQqLMz0MB37Y5;0.0074;0.593;0.88;0.0631;0;0.115;0.35;-3.309;93.025;4;7;1;spotify:track:5eCfVN860RQqLMz0MB37Y5;5eCfVN860RQqLMz0MB37Y5
SEXY (feat. Guè);Irama;24/10/2023 17:45;673;6iOZlieTgmYWDCQmq4Auu6;48;156674;07/07/2023;spotify:track:6iOZlieTgmYWDCQmq4Auu6;0.0346;0.876;0.659;0.0875;0.00163;0.116;0.461;-5.083;99.993;4;11;0;spotify:track:6iOZlieTgmYWDCQmq4Auu6;6iOZlieTgmYWDCQmq4Auu6
The Man Who Sold The World - Live;Nirvana;23/10/2023 21:42;223057;15VRO9CQwMpbqUYA7e6Hwg;76;261093;01/11/1994;spotify:track:15VRO9CQwMpbqUYA7e6Hwg;0.425;0.483;0.753;0.0832;0.000142;0.257;0.42;-8.937;115.102;4;1;0;spotify:track:15VRO9CQwMpbqUYA7e6Hwg;15VRO9CQwMpbqUYA7e6Hwg
Come As You Are;Nirvana;23/10/2023 21:38;218920;2RsAajgo0g7bMCHxwH3Sk0;80;218920;26/09/1991;spotify:track:2RsAajgo0g7bMCHxwH3Sk0;0.00016;0.5;0.824;0.0388;0.00161;0.0916;0.539;-5.846;120.125;4;4;0;spotify:track:2RsAajgo0g7bMCHxwH3Sk0;2RsAajgo0g7bMCHxwH3Sk0
Dumb;Nirvana;23/10/2023 21:35;151893;5gRcv46AMTrosmTOqrOV3Q;77;151893;21/09/1993;spotify:track:5gRcv46AMTrosmTOqrOV3Q;0.428;0.697;0.395;0.0281;0.653;0.173;0.876;-13.58;113.589;4;6;1;spotify:track:5gRcv46AMTrosmTOqrOV3Q;5gRcv46AMTrosmTOqrOV3Q
About A Girl;Nirvana;23/10/2023 21:32;168428;2SHTKB8YYlawTGIuJ2b2ok;79;168428;01/06/1989;spotify:track:2SHTKB8YYlawTGIuJ2b2ok;5.13e-06;0.413;0.875;0.031;0.00058;0.209;0.575;-7.48;131.951;4;6;0;spotify:track:2SHTKB8YYlawTGIuJ2b2ok;2SHTKB8YYlawTGIuJ2b2ok
